carat,cut,color,clarity,depth,table,price
0.53,Very Good,F,VS2,62.7,57,1592
0.5,Very Good,G,VS1,61.3,58,1592
0.5,Very Good,G,VS1,62.9,55,1592
0.57,Very Good,J,IF,59.8,59,1592
0.55,Very Good,D,SI1,63.1,56,1593
0.54,Very Good,D,SI1,60,59.8,1593
0.55,Premium,I,VVS1,61.3,59,1593
0.5,Premium,D,SI1,62.8,57,1593
0.5,Premium,E,SI1,59.9,58,1593
0.51,Premium,E,SI1,61.5,58,1593
0.52,Good,F,VS1,58.6,63,1594
0.59,Very Good,F,SI1,61.4,58,1595
0.54,Premium,D,SI1,62.3,60,1595
0.56,Premium,D,SI1,60.2,60,1595
0.62,Premium,F,SI1,61.7,59,1595
0.5,Good,H,VVS1,63.3,57,1596
0.6,Very Good,H,VS2,64.2,57,1597
0.51,Premium,D,VS2,60.9,58,1597
0.51,Very Good,D,VS2,62.9,56,1597
0.7,Premium,F,SI2,61.6,60,1597
0.5,Very Good,H,VS1,61.6,57,1598
0.5,Very Good,H,VS1,61,56,1598
0.55,Very Good,F,VS2,62.5,62,1599
0.51,Very Good,D,VS2,63.7,55,1599
0.51,Very Good,G,VS1,62.7,58,1599
0.6,Good,F,SI1,57.1,61,1599
0.6,Very Good,F,SI1,63.2,57,1599
0.9,Premium,H,I1,58.8,62,1599
0.54,Very Good,F,VS1,61.6,59,1600
0.52,Very Good,F,VS2,60.7,59,1600
0.54,Good,E,SI1,61.5,56,1600
0.52,Premium,D,SI1,61.4,58,1600
0.52,Premium,F,VS2,62.1,59,1600
0.54,Premium,H,VS1,62.6,59,1600
0.52,Premium,F,VS2,62.2,58,1600
0.51,Very Good,F,VS2,62,58,1601
0.51,Very Good,F,VS2,60.6,60,1601
0.53,Very Good,D,VS2,63.2,56,1601
0.52,Very Good,E,VS2,59.2,59,1601
0.52,Very Good,E,VS1,63.4,54,1601
0.54,Good,E,SI1,59.9,63,1601
0.5,Very Good,D,VS2,63.3,58,1602
0.51,Fair,F,VS2,56.3,61,1602
0.51,Premium,D,SI1,62,59,1602
0.5,Very Good,G,VS1,61.9,59,1603
0.7,Very Good,I,SI2,60.9,59,1603
0.5,Very Good,E,VS1,63.9,55,1604
0.51,Very Good,F,VS1,61.4,60,1604
0.56,Premium,D,SI1,61,60,1605
0.56,Very Good,G,VS2,62.6,58,1605
0.5,Very Good,E,VS2,60.9,58,1605
0.57,Very Good,H,VS2,61.7,54.8,1605
0.58,Good,G,VS2,58.4,59,1605
0.52,Premium,F,VS2,62.5,58,1605
0.52,Premium,F,VS2,61.4,62,1605
0.52,Good,F,VS2,63.6,56,1605
0.52,Premium,F,VS2,61.8,59,1605
0.52,Premium,D,SI1,62.7,58,1605
0.52,Premium,D,SI1,60.9,61,1605
0.52,Good,D,SI1,63.9,58,1605
0.52,Good,D,SI1,63.7,55,1605
0.52,Very Good,D,SI1,63.3,58,1605
0.52,Very Good,H,VVS2,61.7,63,1605
0.52,Premium,E,SI1,61.6,58,1605
0.57,Premium,J,VS1,62.2,58,1606
0.57,Premium,J,VS1,60.6,59,1606
0.5,Very Good,E,VS2,63.3,57,1606
0.52,Very Good,F,VS2,62.4,57,1607
0.53,Very Good,F,VS1,60.6,57,1607
0.53,Very Good,G,VS1,61.9,57,1607
0.53,Good,E,VS2,63.7,55,1607
0.53,Very Good,E,VS2,58.3,62,1607
0.53,Very Good,G,VS1,63,58,1607
0.53,Good,G,VS1,63.4,56,1607
0.53,Very Good,E,VS2,61.4,55,1607
0.53,Good,E,VS2,64,55,1607
0.53,Premium,H,VS1,60.5,57,1607
0.53,Premium,I,VVS1,63,56,1607
0.53,Very Good,H,VS1,63.4,56,1607
0.53,Premium,H,VS1,62.3,58,1607
0.53,Premium,G,VS2,61.2,57,1607
0.53,Premium,G,VS2,62.4,59,1607
0.53,Premium,G,VS2,62.5,56,1607
0.53,Premium,G,VS2,62,58,1607
0.53,Premium,G,VS2,62.6,58,1607
0.53,Premium,E,SI1,61.9,56,1607
0.53,Premium,E,SI1,60,60,1607
0.53,Premium,G,VS2,60.7,59,1607
0.57,Very Good,G,VS2,62.6,55,1608
0.57,Very Good,G,VS2,62.1,57,1608
0.57,Premium,G,VS2,59.7,59,1608
0.57,Premium,E,SI1,61.4,58,1608
0.57,Premium,I,VVS1,62.1,58,1608
0.57,Very Good,E,SI1,60.3,57,1608
0.57,Very Good,G,VS2,62.8,57,1608
0.58,Very Good,E,VS2,60.3,57,1608
0.24,Very Good,D,VVS2,58.8,58,521
0.24,Very Good,E,VVS1,60.6,59,521
0.33,Good,H,VS2,63.8,55,521
0.33,Premium,H,VS2,60.4,60,521
0.28,Very Good,H,VVS2,62.7,54,522
0.28,Very Good,H,VVS2,62,55,522
0.28,Very Good,G,VVS2,61.4,55,522
0.28,Very Good,G,VVS2,62.3,56,522
0.28,Very Good,G,VVS2,61.1,56,522
0.28,Very Good,G,VVS2,62.5,53,522
0.35,Good,G,SI1,63.8,54,522
0.29,Very Good,G,VVS1,62,58,522
0.35,Good,D,SI2,63.3,55,522
0.35,Premium,G,SI1,60.3,60,522
0.35,Premium,D,SI2,60.8,58,522
0.35,Premium,D,SI2,62.3,58,522
0.35,Good,G,SI1,63.4,56,522
0.55,Very Good,F,VS2,62.6,57,1609
0.7,Very Good,J,SI2,63.6,56,1609
0.71,Premium,J,SI2,60.7,59,1609
0.72,Good,F,SI2,63.8,59,1609
0.53,Very Good,F,VS2,60.5,55,1610
0.5,Premium,D,SI1,62.3,58,1610
0.5,Premium,D,SI1,61.1,59,1610
0.5,Premium,D,SI1,62.8,58,1610
0.73,Good,I,SI2,63.7,57,1610
0.73,Premium,G,SI2,61.2,56,1610
0.53,Very Good,E,VS2,60.1,60,1612
0.51,Very Good,E,VS2,61.4,56,1612
0.51,Very Good,E,VS2,62.8,56,1612
0.65,Premium,G,SI1,61.9,58,1612
0.47,Good,E,VVS1,65.2,56,1613
0.5,Good,F,VS1,61.4,61,1613
0.5,Good,F,VS1,61.5,61,1613
0.57,Good,G,VS2,64.1,55,1613
0.57,Premium,H,VS1,61.7,58,1613
0.57,Premium,E,SI1,59.4,58,1613
0.56,Very Good,F,VS2,62,56,1614
0.61,Premium,D,SI1,61.6,58,1614
0.51,Premium,E,VS2,60.6,60,1614
0.5,Premium,D,VS2,61.3,59,1614
0.61,Premium,I,VS1,60,61,1614
0.62,Very Good,I,VVS2,61.3,58.8,1615
0.5,Good,F,VS2,62.9,54.9,1615
0.5,Very Good,F,VS2,61.4,59,1615
0.47,Very Good,F,VVS2,62.1,56,1616
0.48,Very Good,E,VS1,59.1,62,1616
0.51,Very Good,D,VS1,58.8,60,1616
0.57,Very Good,G,VS2,62.2,60,1617
0.57,Very Good,G,VS2,63,58,1617
0.55,Premium,F,SI1,61.9,59,1617
0.59,Very Good,G,VS2,61.5,59,1618
0.52,Very Good,G,VS1,60.2,57,1618
0.7,Very Good,J,SI1,62,56,1619
0.54,Good,D,SI1,64.1,55,1619
0.52,Premium,I,VVS1,63,58,1619
0.51,Premium,F,VS2,61.4,58,1619
0.51,Premium,D,SI1,62.2,58,1619
0.52,Premium,D,VS2,60.9,58,1619
0.59,Very Good,D,SI1,62.9,58,1621
0.52,Very Good,E,VS2,62.8,55,1621
0.52,Very Good,G,VS1,59.5,58,1621
0.7,Premium,H,I1,60,59,1621
0.61,Very Good,D,SI1,62.4,59,1622
0.56,Premium,I,VVS1,60.6,59,1622
0.59,Very Good,F,VS2,62.9,55,1622
0.52,Premium,E,VS2,60.6,58,1622
0.52,Premium,G,VS1,59.1,60,1622
0.59,Very Good,G,VS2,62.8,59,1623
0.5,Very Good,E,VS2,61.2,63,1623
0.62,Very Good,E,SI2,58.8,63,1624
0.5,Premium,E,VS2,61.3,60,1624
0.5,Premium,E,VS2,61.4,58,1624
0.5,Premium,E,VS2,61.8,58,1624
0.5,Very Good,E,VS2,61.4,59,1624
0.5,Very Good,E,VS2,61.1,61,1624
0.5,Very Good,E,VS2,62.8,57,1624
0.5,Very Good,E,VS2,61.5,56,1624
0.5,Premium,G,VS1,59.8,58,1624
0.5,Very Good,G,VS1,59.4,60,1624
0.5,Very Good,E,VS2,62.7,54,1624
0.5,Premium,E,VS2,62.3,60,1624
0.5,Very Good,E,VS2,61.3,58,1624
0.5,Very Good,E,VS2,61.8,58,1624
0.5,Premium,G,VS1,62.2,59,1624
0.5,Very Good,E,VS2,61.3,59,1624
0.5,Premium,G,VS1,60.7,60,1624
0.5,Premium,G,VS1,59.9,59,1624
0.5,Very Good,G,VS1,61,59,1624
0.5,Premium,G,VS1,62.5,58,1624
0.5,Premium,G,VS1,59.7,60,1624
0.5,Very Good,E,VS2,62.9,59,1624
0.5,Very Good,G,VS1,62.1,55,1624
0.5,Premium,G,VS1,62.5,60,1624
0.55,Good,F,VS2,58.2,58,1624
0.53,Good,F,VS1,61.8,62.8,1624
0.51,Good,E,SI1,64.3,54,1624
0.51,Premium,E,SI1,61.7,59,1624
0.51,Premium,E,SI1,61.3,59,1624
0.51,Good,E,SI1,64.3,55,1624
0.52,Premium,E,SI1,61.8,60,1624
0.52,Very Good,E,VS2,61.5,58,1625
0.55,Very Good,F,VS2,62.5,56,1625
0.6,Premium,E,SI1,60.8,58,1625
0.52,Good,E,VS2,64.3,56,1625
0.53,Good,D,VS2,58.4,58,1625
0.7,Fair,I,SI2,65.9,58,1625
0.71,Very Good,J,VS2,62.6,57,1626
0.5,Good,F,VS2,57.7,61,1626
0.56,Very Good,F,VS2,60,57,1627
0.5,Very Good,D,VS2,62.8,60,1627
0.5,Very Good,D,VS2,63.4,57,1627
0.51,Very Good,F,VS1,63.3,57,1627
0.51,Premium,F,VS1,60.7,59,1627
0.54,Premium,D,VS2,61.6,56,1627
0.51,Very Good,H,VS1,60.7,56,1628
0.51,Very Good,H,VS1,62.3,56,1628
0.51,Very Good,H,VS1,60.7,56,1628
0.51,Very Good,H,VS1,62.3,57,1628
0.5,Very Good,D,VS2,61.2,56,1628
0.73,Good,E,I1,56.9,60,1628
0.55,Very Good,E,VS2,61.7,59,1629
0.52,Very Good,G,VS1,62.3,58,1629
0.64,Very Good,D,SI2,62.8,54,1629
0.5,Premium,E,VS2,62.9,60,1629
0.5,Premium,G,VS1,58.9,59,1629
0.5,Premium,G,VS1,61.1,60,1629
0.5,Premium,G,VS1,60.7,62,1629
0.5,Premium,G,VS1,60.3,60,1629
0.5,Premium,E,VS2,61.3,56,1629
0.5,Very Good,E,VS2,60,63,1629
0.5,Premium,E,VS2,61.8,59,1629
0.5,Premium,E,VS2,61.4,58,1629
0.5,Very Good,E,VS2,63.5,54,1629
0.5,Very Good,E,VS2,63.4,58,1629
0.5,Very Good,E,VS2,63.5,58,1629
0.5,Premium,E,VS2,62.4,62,1629
0.5,Very Good,E,VS2,63.2,57,1629
0.5,Very Good,E,VS2,63.2,56,1629
0.5,Premium,E,VS2,62.6,60,1629
0.76,Premium,G,I1,63,55,1629
0.5,Premium,G,VS1,60.8,60,1629
0.5,Very Good,E,VS2,63.4,59,1629
0.55,Premium,E,SI1,62.4,57.6,1630
0.53,Premium,D,SI1,60,58,1631
0.53,Very Good,D,SI1,61.4,57,1631
0.53,Very Good,F,VS2,61.9,58,1631
0.53,Premium,D,SI1,61,58,1631
0.53,Very Good,F,VS2,60.6,55,1631
0.53,Premium,F,VS2,61.4,60,1631
0.73,Fair,F,SI2,64.7,56,1631
0.74,Very Good,E,SI2,63.3,59,1632
0.5,Very Good,D,VS2,63.2,60,1632
0.57,Very Good,G,VS2,59.9,54.6,1633
0.51,Very Good,D,VS2,63.2,60,1633
0.58,Very Good,H,VS2,61.2,55.8,1633
0.68,Fair,G,SI1,58,71,1633
0.62,Premium,F,SI1,61.3,60,1633
0.51,Very Good,E,VS1,64.4,55,1634
0.58,Premium,F,SI1,61,57,1634
0.58,Premium,F,SI1,62.2,61,1634
0.5,Good,D,VS2,63.4,56,1635
0.5,Good,D,VS2,63.3,54,1635
0.5,Good,D,VS2,63.4,57,1635
0.5,Very Good,D,VS2,62.8,58,1635
0.5,Good,D,VS2,63.7,56,1635
0.53,Very Good,G,VS1,60.9,56,1636
0.51,Very Good,E,VS1,62,61,1636
0.58,Very Good,I,VVS1,63,57,1636
0.58,Premium,I,VVS1,62.6,59,1636
0.53,Very Good,F,VS2,63.4,56,1636
0.53,Premium,F,VS2,62.1,58,1636
0.53,Good,D,SI1,63.8,56,1636
0.69,Premium,I,SI1,62,59,1636
0.7,Premium,G,SI2,58.9,59,1636
0.53,Very Good,D,SI1,63.4,58,1636
0.5,Very Good,G,VS1,62.7,59,1637
0.31,Premium,I,SI1,61.3,58,523
0.31,Premium,G,SI2,61.8,59,523
0.31,Premium,G,SI2,63,57,523
0.31,Premium,G,SI2,62.3,57,523
0.31,Premium,G,SI2,60.3,59,523
0.31,Premium,G,SI2,61.3,58,523
0.31,Premium,J,VS1,61.8,59,523
0.31,Premium,J,VS1,60.7,60,523
0.31,Good,I,SI1,63.8,55,523
0.31,Premium,I,SI1,60.7,60,523
0.31,Premium,I,SI1,61.5,59,523
0.31,Premium,I,SI1,61.4,61,523
0.31,Very Good,I,SI1,63.3,53,523
0.31,Premium,I,SI1,62.3,59,523
0.31,Very Good,I,SI1,63.5,56,523
0.31,Very Good,G,SI2,63.3,54,523
0.57,Very Good,F,VS2,62,54,1637
0.54,Good,E,VS2,63.1,58,1637
0.54,Very Good,E,VS2,60.7,56,1637
0.54,Premium,G,VS1,61.1,60,1637
0.54,Premium,H,VS1,61.3,58,1637
0.54,Premium,G,VS2,62,58,1637
0.54,Premium,H,VS1,61.9,56,1637
0.54,Premium,I,VVS1,60.8,61,1637
0.54,Premium,H,VS1,62.4,55,1637
0.54,Premium,H,VS1,60.8,61,1637
0.54,Premium,G,VS2,60,59,1637
0.54,Premium,G,VS2,62.7,58,1637
0.54,Premium,G,VS2,61,60,1637
0.54,Premium,E,SI1,62.2,58,1637
0.54,Premium,G,VS2,58.7,62,1637
0.54,Good,G,VS2,56.9,62,1637
0.54,Premium,E,SI1,61.6,61,1637
0.96,Fair,H,I1,61.5,63,1637
0.51,Very Good,E,VS2,63.3,55,1638
0.51,Very Good,E,VS2,63.5,57,1638
0.54,Very Good,F,VS2,60.9,55,1639
0.63,Very Good,H,VS2,61.2,59.2,1640
0.51,Very Good,E,VS2,61.8,58,1640
0.54,Good,G,VS1,59,62,1640
0.47,Premium,E,VS1,61.8,58,1640
0.65,Premium,E,SI2,61.4,59,1640
0.52,Very Good,E,VS2,63,58,1641
0.52,Very Good,G,VS1,63.8,58,1641
0.58,Very Good,E,SI1,63.1,56,1641
0.58,Premium,E,SI1,62.7,58,1641
0.62,Fair,F,SI1,55.1,66,1641
0.58,Premium,E,SI1,60.7,61,1641
0.59,Premium,E,VS2,59.1,61,1641
0.57,Very Good,G,VS2,63.3,56,1641
0.58,Fair,E,SI1,64.4,57,1641
0.53,Very Good,G,VS1,63.1,56,1642
0.57,Good,F,VS2,62.8,62,1642
0.51,Premium,D,SI1,61.9,60,1642
0.67,Fair,F,SI1,56,67,1642
0.55,Very Good,H,VS1,61,56,1643
0.71,Very Good,J,SI1,60.7,58,1643
0.59,Good,F,VS2,64.9,57,1643
0.48,Very Good,E,VS1,62.2,62,1644
0.71,Good,J,VS2,63.5,64,1644
0.54,Good,D,VS2,60.9,60,1644
0.57,Premium,E,VS2,62.5,55,1645
0.5,Good,G,VS1,59.8,63,1645
0.55,Premium,G,VS2,61.5,61,1645
0.5,Very Good,D,VS2,63.4,58,1646
0.5,Very Good,D,VS2,61.1,58,1646
0.52,Premium,E,VS2,60.9,58,1646
0.64,Good,F,SI1,57.9,64,1646
0.56,Premium,F,SI1,61,58,1646
0.6,Premium,G,SI1,61.9,61,1646
0.6,Premium,G,SI1,61.8,60,1646
0.53,Very Good,E,VS2,59.1,60,1647
0.53,Very Good,G,VS1,62.3,55,1648
0.53,Very Good,G,VS1,61.2,57,1648
0.57,Very Good,G,VS1,59.3,56,1648
0.54,Premium,F,VS1,61.8,59,1649
0.54,Very Good,D,SI1,60.3,61,1650
0.54,Premium,D,SI1,62.6,57,1650
0.7,Premium,G,I1,61.9,58,1650
0.71,Good,I,SI1,63.6,63,1651
0.71,Good,I,SI1,60,64,1651
0.57,Very Good,D,VS2,60.4,57,1651
0.52,Premium,F,VS2,60,57,1651
0.52,Premium,F,VS2,58.5,60,1651
0.52,Premium,D,SI1,61.5,55,1651
0.77,Fair,D,SI2,65.1,63,1651
0.85,Fair,G,I1,62.7,60,1651
0.59,Very Good,E,SI1,62.9,58,1652
0.52,Very Good,E,VS2,62.5,58,1653
0.54,Very Good,F,VS1,61.8,59,1653
0.54,Very Good,F,VS1,60,59,1653
0.53,Very Good,E,VS2,62.8,57,1653
0.56,Premium,H,VS1,59.8,62,1653
0.56,Premium,E,SI1,62.5,59,1653
0.57,Very Good,E,VS2,63,59,1654
0.56,Premium,F,VS2,59.6,58,1654
0.5,Premium,F,VS2,60.7,58,1654
0.5,Premium,F,VS2,61.1,60,1654
0.5,Premium,F,VS2,61.3,60,1654
0.5,Premium,F,VS2,61.9,56,1654
0.5,Premium,F,VS2,62.4,60,1654
0.5,Premium,F,VS2,61.7,59,1654
0.5,Premium,F,VS2,61.8,58,1654
0.5,Premium,F,VS2,61.8,58,1654
0.5,Premium,F,VS2,62.1,58,1654
0.5,Premium,F,VS2,62.8,61,1654
0.5,Premium,D,SI1,62.2,59,1654
0.5,Premium,D,SI1,61.2,60,1654
0.5,Premium,D,SI1,62.2,57,1654
0.5,Premium,D,SI1,60.7,61,1654
0.5,Premium,D,SI1,62.1,58,1654
0.5,Premium,D,SI1,62.3,58,1654
0.5,Premium,D,SI1,62.6,56,1654
0.53,Premium,E,SI1,62.2,56,1654
0.73,Premium,J,VS2,62.8,58,1654
0.5,Premium,E,VS2,58.6,60,1654
0.5,Premium,E,VS2,60.6,59,1654
0.53,Very Good,G,VS1,59.6,58,1655
0.58,Very Good,E,VS2,61.9,58,1656
0.51,Very Good,G,VS1,62.9,58,1656
0.51,Premium,G,VS1,62.1,60,1656
0.51,Very Good,E,VS2,61.3,60,1656
0.51,Premium,G,VS1,62.3,59,1656
0.51,Premium,G,VS1,62.5,58,1656
0.51,Premium,E,VS2,61.7,58,1656
0.51,Premium,E,VS2,60.3,59,1656
0.51,Premium,E,VS2,61.9,59,1656
0.51,Premium,E,VS2,61,60,1656
0.51,Premium,G,VS1,61.1,58,1656
0.51,Very Good,G,VS1,62.7,56,1656
0.51,Premium,G,VS1,62.3,58,1656
0.51,Premium,E,VS2,62.5,59,1656
0.51,Premium,E,VS2,61.3,58,1656
0.51,Good,E,VS2,63.3,56,1656
0.51,Very Good,E,VS2,60.5,56,1656
0.5,Very Good,F,VS1,58.8,60,1657
0.54,Very Good,F,VS1,60,61,1657
0.7,Premium,J,VS1,62,58,1657
0.46,Very Good,F,VVS1,61.4,57,1657
0.5,Good,D,VS1,60.9,62,1657
0.6,Very Good,D,VS2,63.1,54,1657
0.51,Very Good,D,VS2,63.1,56,1658
0.52,Very Good,H,VS1,62.2,55,1659
0.52,Very Good,H,VS1,61.7,55,1659
0.61,Very Good,G,SI1,62,58,1659
0.56,Very Good,E,SI1,62.8,57.6,1659
0.65,Fair,I,VS2,65.1,55.6,1659
0.43,Premium,D,VVS1,59.6,58,1659
0.5,Fair,G,VVS2,66.1,62,1659
0.54,Good,E,VS2,63.3,55,1660
0.52,Good,E,VS2,61.5,61,1660
0.6,Very Good,F,SI1,60.6,57,1661
0.54,Very Good,D,SI1,62.1,56,1662
0.54,Very Good,D,SI1,62.9,57,1662
0.54,Premium,D,SI1,60.4,60,1662
0.54,Very Good,D,SI1,62,55,1662
0.54,Very Good,F,VS2,59.5,58,1662
0.54,Premium,F,VS2,61.8,58,1662
0.54,Very Good,F,VS2,59.4,57,1662
0.54,Premium,H,VVS2,60.6,60,1662
0.54,Very Good,D,SI1,62.1,58,1662
0.51,Premium,G,VS1,62.1,58,1662
0.51,Premium,G,VS1,62.2,58,1662
0.51,Premium,E,VS2,59.3,58,1662
0.51,Premium,E,VS2,59.2,61,1662
0.51,Premium,E,VS2,60.6,58,1662
0.51,Very Good,E,VS2,63.1,55,1662
0.51,Very Good,E,VS2,63.1,57,1662
0.51,Very Good,E,VS2,63.3,57,1662
0.31,Very Good,G,SI2,63.2,55,523
0.31,Premium,F,SI2,63,58,523
0.3,Very Good,D,SI1,62.3,57,524
0.26,Good,F,VVS1,64,57,524
0.3,Premium,F,VS2,61.8,60,524
0.3,Very Good,F,VS2,58.8,60,524
0.32,Very Good,G,VS2,60.1,61,524
0.32,Very Good,G,VS2,58.4,57,524
0.32,Premium,H,VS1,61.6,59,524
0.32,Good,E,SI1,63.5,56,524
0.32,Very Good,E,SI1,60.4,61,524
0.3,Very Good,F,VS2,63,55,524
0.3,Very Good,F,VS2,61.4,55,524
0.32,Good,E,SI1,63.1,54,524
0.32,Good,E,SI1,63.1,56,524
0.32,Good,E,SI1,63.4,56,524
0.32,Premium,E,SI1,61.2,58,524
0.51,Very Good,E,VS2,63.5,56,1662
0.51,Good,E,VS2,63.6,54,1662
0.51,Premium,E,VS2,62.5,59,1662
0.51,Good,E,VS2,63.8,57,1662
0.51,Good,E,VS2,63.8,55,1662
0.51,Premium,E,VS2,59.2,58,1662
0.7,Premium,F,SI2,59.5,61,1662
0.72,Good,J,SI1,60.1,64,1663
0.52,Very Good,H,VVS1,63.9,59,1664
0.52,Very Good,D,VS2,60,57,1664
0.52,Very Good,D,VS2,63.6,59,1664
0.53,Very Good,G,VS1,62.2,59,1664
0.59,Very Good,G,VS2,61.1,57,1664
0.59,Very Good,E,SI1,62.9,57,1664
0.59,Premium,E,SI1,61.8,60,1664
0.55,Premium,E,VS2,59.1,62,1664
0.67,Good,D,SI2,64.7,55,1664
0.55,Premium,E,VS2,59.1,60,1664
0.52,Very Good,E,VS2,62.2,56,1665
0.54,Very Good,G,VS1,61.6,54,1665
0.5,Very Good,E,VS1,62.5,58,1665
0.64,Very Good,G,SI1,64,53.8,1665
0.51,Good,D,VS2,63.7,57,1665
0.5,Good,G,VVS2,64.1,56,1666
0.7,Premium,J,SI1,61.6,58,1666
0.7,Very Good,I,VS2,62.2,59,1666
0.7,Very Good,J,SI1,61.9,58,1666
0.72,Very Good,J,SI1,62.7,56,1666
0.5,Premium,F,VS1,62.9,58,1666
0.5,Premium,F,VS1,59.9,61,1666
0.68,Premium,H,SI1,59.5,59,1666
0.58,Very Good,F,VS2,63,59,1667
0.55,Very Good,G,VS1,59.4,62,1667
0.72,Premium,J,SI2,60.3,58,1667
0.54,Premium,F,VS2,58.2,60,1667
0.54,Premium,D,SI1,60,58,1667
0.54,Very Good,D,SI1,63.2,55,1667
0.54,Premium,F,VS2,58.9,59,1667
0.63,Premium,I,VS1,62,58,1667
0.56,Premium,E,VS2,61.1,59,1668
0.51,Very Good,H,VVS1,60.9,56,1668
0.51,Very Good,G,VS1,61.1,56,1668
0.51,Good,D,VS2,63.5,56,1668
0.51,Very Good,D,VS2,62.5,58,1668
0.51,Good,D,VS2,63.5,56,1668
0.52,Premium,E,VS1,61.6,58,1668
0.51,Good,D,VS2,63.1,58,1668
0.61,Good,G,VS2,59.9,61,1668
0.55,Premium,G,VS2,62.3,56,1668
0.55,Premium,E,SI1,61.2,59,1668
0.55,Premium,E,SI1,61,61,1668
0.51,Fair,D,VS2,64.4,54,1668
0.55,Very Good,E,VS2,62.3,61,1669
0.6,Very Good,F,SI1,60.3,59,1670
0.52,Very Good,E,VS2,63.3,56,1670
0.5,Very Good,D,VS1,63.7,57,1671
0.51,Very Good,E,VS2,59.5,63,1671
0.57,Premium,E,VS2,62.9,57,1672
0.7,Fair,J,VS2,64.6,58,1672
0.7,Very Good,I,SI2,63.2,60,1672
0.5,Premium,E,VS1,60.1,58,1672
0.52,Good,E,VS2,58.3,61,1673
0.72,Good,H,SI2,64.1,58,1674
0.61,Very Good,G,VS2,63,58,1675
0.71,Very Good,J,VS2,62.1,58,1675
0.5,Premium,E,VS1,62.4,59,1675
0.5,Very Good,E,VS1,62.7,56,1675
0.5,Very Good,E,VS1,61.7,57,1675
0.7,Good,I,SI2,63.5,56,1675
0.5,Premium,E,VS1,62.2,58,1675
0.55,Very Good,F,VS2,61.8,57,1676
0.54,Very Good,E,VS1,61.7,58,1676
0.5,Premium,E,VS2,62.6,58,1676
0.5,Premium,E,VS2,62.9,60,1676
0.5,Premium,E,VS2,62,58,1676
0.5,Premium,E,VS2,62.8,60,1676
0.5,Premium,E,VS2,62.7,59,1676
0.72,Premium,F,SI2,61.3,59,1676
0.76,Premium,G,SI2,58.8,59,1676
0.57,Premium,F,SI1,59.5,60,1676
0.51,Very Good,D,VS2,62.2,57,1678
0.5,Good,F,VVS2,64.5,62.3,1678
0.53,Very Good,E,VS2,63.5,59,1678
0.6,Very Good,H,VS1,60.2,60,1679
0.56,Very Good,F,SI1,60,57,1679
0.51,Very Good,F,VS1,60,59,1680
0.52,Very Good,F,VS2,60,61.5,1680
0.57,Good,F,VS2,60,61,1680
1,Premium,J,I1,58.3,58,1681
0.53,Very Good,D,VS2,62.6,58,1682
0.52,Very Good,E,VS1,60.7,54,1682
0.5,Very Good,D,VS2,61.2,55,1682
0.55,Good,F,VS1,59.5,62,1682
0.64,Premium,E,SI1,61.2,62,1682
0.5,Premium,D,VS2,61.1,58,1683
0.54,Premium,G,VS1,61.1,59,1684
0.5,Premium,E,VS2,59.3,62,1684
0.54,Good,G,VS1,60.8,62,1685
0.56,Very Good,G,VS1,60.2,56,1686
0.81,Fair,H,SI2,66.2,58,1687
0.51,Premium,F,VS2,61,58,1687
0.51,Premium,F,VS2,62.1,58,1687
0.51,Premium,D,SI1,60.1,60,1687
0.51,Premium,D,SI1,61,60,1687
0.51,Premium,D,SI1,60.3,59,1687
0.51,Premium,D,SI1,62.3,57,1687
0.51,Premium,D,SI1,61.6,58,1687
0.51,Premium,D,SI1,60.9,59,1687
0.51,Premium,D,SI1,60.1,60,1687
0.54,Premium,E,VS2,59,60,1687
0.56,Very Good,H,VS1,59.8,56,1688
0.5,Very Good,D,VS2,63,57,1688
0.64,Very Good,F,SI1,60.7,59,1688
0.53,Good,F,VS1,64.2,56,1688
0.52,Good,G,VS1,63.3,55,1689
0.52,Premium,G,VS1,61.2,60,1689
0.52,Premium,E,VS2,60.7,58,1689
0.52,Very Good,E,VS2,60.3,60,1689
0.52,Very Good,E,VS2,62.5,56,1689
0.52,Very Good,G,VS1,61.1,58,1689
0.52,Premium,G,VS1,62.4,59,1689
0.52,Very Good,G,VS1,61.7,56,1689
0.52,Very Good,G,VS1,62.4,60,1689
0.57,Premium,F,VS1,59.9,59,1689
0.52,Very Good,E,VS2,60.9,57,1689
0.52,Premium,G,VS1,62.6,59,1689
0.52,Very Good,E,VS2,62.3,57,1689
0.5,Good,G,VVS2,61.2,63.3,1690
0.47,Good,E,VVS1,64,62,1690
0.5,Good,E,VS1,60.3,62,1690
0.71,Premium,J,SI1,62.4,61,1690
0.71,Fair,G,SI2,65.6,56,1691
0.54,Premium,F,VS2,62.4,58,1691
0.69,Fair,G,SI2,65.4,63,1691
0.7,Fair,J,VVS1,67.6,54,1691
0.5,Very Good,F,VS1,62,58,1692
0.55,Very Good,D,SI1,60.7,58,1692
0.55,Very Good,D,SI1,61.2,58,1692
0.55,Premium,D,SI1,61,58,1692
0.55,Very Good,F,VS2,61.7,56,1692
0.69,Fair,I,VS1,57.9,63,1692
0.53,Very Good,F,VS2,59.2,58,1693
0.32,Good,E,SI1,63.3,55,524
0.3,Very Good,H,VVS2,61.5,57,525
0.28,Very Good,H,VVS1,62.9,54,525
0.25,Very Good,G,VVS1,61.7,56,525
0.25,Very Good,G,VVS1,63,54,525
