carat,cut,color,clarity,depth,table,price
0.72,Very Good,H,SI1,61.5,56,2277
0.74,Very Good,G,SI2,63,56,2277
0.71,Very Good,H,VS1,62.8,58,2277
0.7,Very Good,F,SI1,59.1,59,2278
0.7,Very Good,F,SI1,63.1,54,2278
0.77,Very Good,F,SI2,61.1,59,2278
0.73,Fair,H,VS2,65.9,55,2278
0.7,Very Good,H,VS1,60.3,63,2279
0.71,Very Good,D,SI2,61.8,63,2279
0.53,Very Good,E,VVS2,62.3,55,2280
1,Fair,F,I1,68,57,2280
0.7,Very Good,G,SI1,62.7,55,2281
0.7,Very Good,E,SI2,59.5,56,2281
0.74,Very Good,E,SI2,63,58,2282
0.7,Very Good,G,VS2,58.2,60,2282
0.81,Very Good,J,VS2,60.4,59,2283
0.92,Fair,H,SI2,66.1,57,2283
0.72,Very Good,D,SI1,62.9,58,2285
0.7,Very Good,H,VS2,60,55,2287
0.26,Very Good,H,VS1,62,56,399
0.25,Very Good,D,VS2,61.1,60,399
0.27,Very Good,G,VS1,58.8,57,399
0.23,Very Good,E,VS2,62.4,60,400
0.26,Very Good,F,SI1,61.3,55,401
0.26,Very Good,F,SI1,61.4,56,401
0.23,Very Good,D,VS2,61.6,58,402
0.23,Very Good,D,VS2,63.1,58,402
0.23,Very Good,D,VS2,62.9,57,402
0.23,Very Good,E,VS2,60.8,58,402
0.23,Very Good,E,VS2,60.5,58,402
0.23,Very Good,E,VS2,60.8,58,402
0.23,Very Good,F,VS2,63.4,56,402
0.23,Very Good,F,VS2,61,59,402
0.23,Very Good,F,VS2,59.1,59,402
0.23,Very Good,F,VS2,61.6,59,402
0.23,Very Good,F,VS2,59.4,57,402
0.23,Very Good,F,VS1,61.9,58,402
0.31,Very Good,E,SI1,63,57,544
0.31,Very Good,G,VS2,63,54,544
0.31,Very Good,E,SI1,63,59,544
0.31,Very Good,E,SI1,62,58,544
0.3,Very Good,E,VS2,62.9,58,544
0.31,Very Good,H,VS1,61.4,56,544
0.31,Very Good,E,SI1,62.7,58,544
0.31,Very Good,I,VVS2,61.6,59,544
0.7,Very Good,G,VS1,60.5,62,2287
1.01,Fair,G,I1,64.5,56,2287
0.7,Very Good,I,VS1,62.7,58,2288
0.73,Very Good,I,VS1,62.4,56,2288
0.51,Very Good,D,VVS2,63.1,58,2289
0.57,Very Good,F,VVS2,62.6,58,2290
0.7,Very Good,E,SI2,60.1,56,2290
0.7,Fair,G,VS1,65.2,57,2290
1.01,Very Good,D,I1,63.4,61,2291
0.77,Fair,I,VVS2,59.2,66,2292
0.7,Very Good,G,SI1,63.5,56,2293
0.77,Very Good,H,SI2,63.3,58,2293
1.05,Fair,H,I1,61.8,57,2293
0.7,Very Good,I,VS1,61.4,57,2294
0.72,Very Good,D,SI2,59.8,60,2294
0.8,Very Good,H,SI2,62.7,57,2294
0.7,Very Good,H,SI1,60.4,61,2296
0.79,Very Good,I,SI1,61.8,60,2296
0.53,Very Good,E,VVS2,60.7,59,2297
0.64,Very Good,D,VS2,62.2,58,2297
0.81,Fair,I,VS1,66.5,53,2297
0.74,Very Good,F,SI2,59.6,60,2298
0.7,Very Good,E,SI2,63.2,56,2298
0.7,Very Good,E,SI2,61.5,56,2298
0.79,Very Good,J,VS2,60.8,56,2300
0.75,Very Good,I,SI1,63.7,56,2300
0.87,Very Good,J,SI1,61.4,57,2300
0.71,Fair,G,SI1,65.5,55,2300
0.71,Fair,G,SI2,64.4,58,2300
0.81,Fair,F,SI2,68.8,79,2301
0.59,Very Good,F,VVS2,63.5,59,2302
0.7,Very Good,G,VS2,63.1,58,2302
0.56,Very Good,E,VVS2,60.3,57,2304
0.7,Very Good,I,VS1,61.9,58,2304
0.7,Very Good,G,SI1,62.8,56,2304
0.51,Very Good,F,IF,59.4,60,2304
0.96,Fair,J,I1,59.5,60,2304
0.7,Very Good,H,SI2,61.6,56.1,2306
0.72,Fair,G,VS2,64.6,55,2306
0.78,Very Good,F,SI2,61.5,59,2307
0.7,Very Good,E,SI2,63.2,61,2307
0.67,Very Good,F,VS2,59.4,59.5,2309
0.67,Very Good,G,VS1,59.9,57.4,2309
0.5,Very Good,D,VVS2,63.3,55,2310
0.7,Very Good,G,SI1,61.7,56,2310
0.7,Very Good,E,SI2,59.6,63,2310
0.62,Very Good,D,VS1,63.4,55,2310
0.9,Fair,G,I1,66,58,2310
0.7,Very Good,E,SI2,63.5,54,2310
0.62,Very Good,D,VS2,59.2,59.1,2311
0.55,Very Good,E,VVS2,59.6,59,2312
0.78,Very Good,J,VS2,63,58,2312
0.7,Very Good,H,VS2,63.6,56,2312
0.7,Very Good,F,SI1,61.4,59,2312
0.7,Very Good,F,SI1,60.3,59,2312
0.7,Very Good,F,SI1,61.3,58,2312
0.7,Very Good,E,SI1,60.3,60,2312
0.78,Fair,F,SI2,64.6,53,2312
0.7,Very Good,F,SI1,61.7,59,2313
0.71,Very Good,E,SI2,62.2,58,2313
0.82,Very Good,J,SI1,62.9,57,2313
0.52,Very Good,F,VVS1,62,57,2314
0.55,Very Good,G,IF,60.2,60,2314
0.7,Very Good,I,VS2,60.1,57,2316
0.78,Very Good,H,SI2,62.7,56,2316
0.76,Very Good,I,SI1,57.5,62,2316
0.59,Very Good,H,IF,61.7,56,2317
0.73,Fair,E,SI1,64.6,59,2317
0.54,Very Good,D,VVS2,62.1,55,2318
0.65,Very Good,H,VVS1,61.6,58,2318
0.72,Very Good,G,SI1,63.3,53,2318
0.8,Fair,G,SI2,64.6,55,2318
0.71,Fair,I,VS1,57.1,57,2318
0.7,Fair,E,SI1,65.2,58,2318
0.7,Fair,D,SI1,64.6,57,2318
0.7,Very Good,E,SI1,63.4,56,2318
0.7,Very Good,D,SI1,62.5,63,2318
0.74,Very Good,F,SI2,61.7,57,2319
0.71,Very Good,F,VS2,63.2,59,2319
0.51,Very Good,E,VVS2,61.3,55,2320
0.51,Very Good,E,VVS2,61.8,56,2320
0.56,Very Good,F,VVS1,61.7,56,2321
0.8,Very Good,J,VS1,63.4,56,2321
0.95,Fair,J,I1,64.9,56,2322
0.66,Very Good,H,VVS1,61.9,59,2323
1.01,Very Good,I,SI1,60.9,63,2323
0.7,Very Good,E,SI2,60.8,57,2324
0.7,Very Good,F,VS2,62.2,56,2325
0.71,Very Good,I,VS1,62.3,60,2326
0.71,Very Good,F,SI2,61.6,59,2326
0.72,Very Good,I,VS2,62.1,57.5,2326
0.31,Very Good,H,VS1,62.4,58,544
0.31,Very Good,H,VS1,61.5,61,544
0.31,Very Good,H,VS1,61.8,61,544
0.31,Very Good,E,SI1,58.3,60,544
0.31,Very Good,G,VS2,61,56,544
0.31,Very Good,H,VS1,62.9,58,544
0.31,Very Good,E,SI1,62.3,56,544
0.31,Very Good,E,SI1,62.8,57,544
0.31,Very Good,G,VS2,60.7,61,544
0.31,Very Good,I,VVS2,62.2,57,544
0.73,Very Good,F,SI1,61.6,62,2326
0.73,Very Good,F,SI1,59.3,61,2326
1,Fair,G,SI2,70.2,58,2326
0.74,Very Good,I,VS2,60.8,59,2327
0.71,Very Good,I,VS1,63.3,56,2327
0.71,Fair,F,SI2,60.1,68,2327
0.71,Very Good,I,VS1,59,57,2328
0.76,Fair,H,SI1,61.9,70,2328
0.48,Very Good,D,VVS2,59.5,57,2329
0.73,Very Good,I,VS2,59,61,2329
0.8,Very Good,I,SI2,60.7,56,2329
0.73,Very Good,G,SI1,59.8,61,2330
0.7,Very Good,H,VS2,61.6,55,2330
0.73,Fair,I,VS1,55.9,66,2330
0.7,Very Good,G,VS2,63.5,57,2331
0.7,Very Good,I,VS1,62.2,57,2332
0.71,Very Good,I,VS1,61.1,57,2332
0.64,Very Good,D,VS2,58.6,59,2332
0.65,Very Good,I,IF,61,55,2332
0.71,Very Good,F,SI1,61.1,57,2333
0.71,Very Good,F,SI1,61.9,56,2333
0.72,Very Good,F,SI1,63.1,55,2333
0.71,Very Good,G,SI1,61.7,56,2334
0.77,Very Good,F,SI2,59.7,57,2334
0.89,Fair,I,VS1,68.2,65,2334
0.7,Very Good,H,VS2,60,57,2335
0.7,Very Good,E,SI2,59.8,58,2335
0.73,Very Good,E,SI2,63.2,60,2335
0.71,Very Good,G,VS2,62.3,63,2335
0.56,Very Good,G,VVS2,62.1,55.6,2336
1.17,Fair,I,I1,64.5,59,2336
0.72,Very Good,I,VS2,63.3,55,2337
0.72,Very Good,I,VS2,61.1,56,2337
0.72,Very Good,I,VS2,63.9,58,2337
0.73,Very Good,H,VS2,63.1,57.3,2337
0.7,Very Good,D,SI2,61.4,58,2337
0.7,Very Good,G,VS2,63.4,58,2338
0.97,Fair,F,SI2,67.2,61,2338
0.7,Fair,G,VS2,65.3,57,2338
0.71,Very Good,H,SI2,62.2,55.1,2339
0.82,Fair,G,SI1,66.4,54,2339
0.7,Fair,D,SI1,66.5,55,2339
1.01,Fair,I,I1,56.1,63,2342
0.7,Very Good,F,SI1,60.3,57,2343
0.71,Very Good,F,SI1,63.1,57,2343
0.71,Very Good,E,SI2,58.4,63,2343
0.62,Fair,E,VS1,58.8,67,2344
0.71,Very Good,F,SI1,64,58,2345
0.72,Very Good,E,SI2,59.8,58,2345
0.72,Very Good,I,SI1,63.2,57,2345
0.71,Very Good,F,SI1,62.1,59,2346
0.75,Very Good,F,SI1,63.1,58,2347
0.76,Very Good,F,SI2,63.3,55,2347
0.78,Very Good,H,SI2,63.1,56,2348
0.78,Very Good,I,SI1,63.5,57,2348
0.79,Very Good,H,SI2,63.2,55,2348
0.7,Very Good,E,SI1,62.9,57,2349
0.61,Very Good,G,VVS2,62.3,59,2351
0.57,Very Good,F,VVS2,60.7,58,2351
0.73,Fair,I,VVS2,64.4,59,2351
0.7,Fair,H,VS2,67.8,56,2351
0.74,Very Good,I,SI1,63.8,58,2352
0.76,Very Good,I,SI1,62,56,2352
0.71,Fair,E,SI1,64.7,59,2352
0.71,Fair,D,SI1,65.1,59,2352
0.7,Fair,G,SI1,61.7,66,2352
0.7,Fair,D,SI1,64.9,64,2352
0.7,Fair,E,VS2,65.6,61,2352
0.7,Very Good,G,VS2,63.2,57,2353
0.72,Very Good,G,SI1,63.1,57,2353
0.74,Very Good,I,VS1,63.4,57,2353
0.71,Very Good,H,SI1,62.1,61,2354
0.7,Very Good,D,SI2,63.3,57,2354
0.54,Very Good,F,VVS1,59.7,56,2356
0.97,Fair,I,I1,67.3,55,2357
0.7,Fair,D,SI2,58.1,60,2358
0.82,Fair,H,SI2,65.1,58,2358
0.72,Very Good,I,VS2,61.6,59,2359
0.73,Very Good,E,SI2,59.6,57,2359
0.73,Very Good,H,SI1,62.7,59,2359
0.84,Fair,I,VS2,65.1,57,2359
0.78,Fair,G,SI1,64.6,56,2359
0.7,Very Good,I,VS2,60.8,61,2360
0.73,Very Good,F,SI1,63.5,56,2360
0.7,Very Good,F,VS2,61,59,2362
0.31,Very Good,H,VS1,62.8,58,544
0.31,Very Good,G,VS2,59,60,544
0.31,Very Good,G,VS2,62.9,56,544
0.31,Very Good,G,VS2,62.6,57,544
0.31,Very Good,G,VS2,62.9,57,544
0.31,Very Good,E,SI1,62.9,58,544
0.7,Very Good,F,VS2,62.3,56,2362
0.7,Very Good,F,VS2,61.6,58,2362
0.7,Very Good,F,VS2,62.6,57,2362
0.7,Very Good,F,VS2,58.9,58,2362
0.7,Very Good,F,VS2,62.4,57,2362
0.79,Fair,G,SI1,65.3,76,2362
0.75,Very Good,E,SI2,59,58,2363
0.75,Fair,F,SI1,64.5,60,2363
0.71,Very Good,G,SI1,63.4,56,2364
0.72,Fair,D,SI1,65.6,60,2364
0.51,Very Good,E,VVS2,60,58,2365
0.3,Very Good,D,VVS2,60.6,58,2366
0.7,Very Good,I,VVS2,63,58,2367
0.62,Very Good,H,IF,60.3,59,2367
0.71,Very Good,H,VS2,61.8,58,2368
0.71,Very Good,G,SI1,63.4,58,2368
0.71,Very Good,E,SI2,63.1,56,2368
0.71,Fair,D,VS2,55.6,73,2368
0.71,Very Good,G,VS1,63.5,56,2368
0.51,Very Good,E,VVS1,59.7,59,2369
0.73,Very Good,I,VS2,62.2,57,2369
0.72,Very Good,I,VS1,63.5,57,2369
0.7,Fair,F,VS2,65.5,57,2369
0.71,Very Good,F,SI1,63.7,56,2370
0.75,Very Good,F,SI1,63.5,56,2372
0.71,Fair,D,SI1,66.3,56,2372
0.7,Very Good,F,SI1,61.5,58,2373
0.73,Very Good,D,SI2,60.3,60,2374
0.93,Very Good,F,I1,61.3,59,2374
0.7,Very Good,D,SI1,62.5,63,2374
0.71,Very Good,E,SI2,61.9,63,2375
1.07,Fair,G,I1,64.8,56,2375
0.9,Fair,H,SI2,66,63,2376
0.75,Fair,D,SI1,65.1,57,2376
1.2,Fair,I,I1,66.7,57,2376
1.2,Fair,I,I1,65.1,55,2376
1.2,Fair,G,I1,66.6,57,2376
0.9,Fair,G,SI2,65.4,57,2376
0.72,Very Good,E,SI2,63.5,59,2376
0.7,Very Good,H,VS2,62.7,59,2377
0.73,Very Good,H,SI1,62.6,58,2377
0.87,Very Good,J,SI1,63.1,60,2379
0.7,Fair,F,VS1,64.5,57,2381
0.7,Fair,F,VS1,67.8,60,2381
0.7,Fair,F,VS1,65.8,59,2381
0.71,Very Good,G,VS2,64.5,57,2382
0.7,Very Good,F,SI1,62.4,58,2382
0.75,Very Good,E,SI2,60.9,59,2383
0.71,Very Good,I,VS2,61.1,60,2384
0.7,Fair,G,VS1,56.2,65,2384
0.7,Fair,G,VS1,65.8,61,2384
0.7,Fair,G,VS1,65.6,60,2384
0.72,Very Good,G,SI1,63.1,57,2385
0.75,Very Good,I,VS1,63.3,57,2385
0.72,Very Good,I,VVS2,62.7,54,2386
0.7,Very Good,E,SI1,62.9,56,2386
0.83,Fair,G,SI2,64.4,57,2386
0.7,Very Good,I,VVS1,58.8,61,2389
0.7,Very Good,H,VS1,62.8,58,2389
0.7,Very Good,I,VVS1,61.6,58,2390
0.91,Fair,J,SI1,66.3,56,2390
0.74,Very Good,E,SI2,61.8,60,2391
0.77,Very Good,I,VS2,63.1,58,2391
0.72,Very Good,I,VS2,63.3,57,2393
0.73,Very Good,H,SI1,59.5,58,2393
0.7,Very Good,H,VS1,61.5,58,2394
0.7,Very Good,I,VVS2,62.4,61,2394
0.7,Very Good,I,VS1,63.2,55,2394
0.7,Fair,F,SI2,65.1,52,2394
0.79,Very Good,G,SI1,60.9,63,2394
0.73,Very Good,E,SI2,62.1,58,2395
0.73,Very Good,E,SI2,59.3,57,2395
0.53,Very Good,F,IF,59.6,58,2395
0.71,Very Good,H,VS2,62.6,59,2395
0.7,Fair,H,VS1,59.6,66,2395
0.76,Very Good,H,SI1,62.6,58,2396
0.72,Very Good,H,VS2,62.9,58,2396
0.72,Very Good,G,SI1,62.8,60,2396
0.7,Very Good,E,SI1,59.6,63,2396
1.05,Fair,I,I1,61.8,66,2396
1.21,Fair,I,I1,65,58,2396
0.72,Fair,G,VS1,66.4,57,2396
0.71,Very Good,F,SI2,63.2,57,2397
0.31,Very Good,E,SI1,60.1,61,544
0.31,Very Good,H,VS1,61.4,61,544
0.31,Very Good,H,VS1,61.7,61,544
0.26,Very Good,G,VVS1,61.4,56,545
0.26,Very Good,G,VVS1,61.2,56,545
0.26,Very Good,G,VVS1,61.6,56,545
0.26,Very Good,G,VVS1,61.8,57,545
0.35,Very Good,H,VS2,59.8,62,545
0.71,Very Good,E,SI2,62.7,59,2397
0.7,Very Good,I,VVS2,63.1,57,2398
0.7,Very Good,I,VS1,62.4,56,2398
1,Fair,G,I1,64.9,56,2398
0.74,Very Good,G,SI2,63.3,57,2398
0.55,Very Good,E,VVS2,60.4,56,2399
0.7,Very Good,H,VS1,60.3,63,2399
0.7,Fair,F,VS1,55.9,62,2399
0.71,Very Good,I,VVS2,59.5,60,2400
0.7,Very Good,H,VS1,60.1,61,2400
0.7,Very Good,F,VS2,61.4,57,2400
0.7,Very Good,F,VS2,60.5,57,2400
0.7,Very Good,F,VS2,62.2,56,2400
0.7,Very Good,F,VS2,62.4,59,2400
0.7,Very Good,F,VS2,62.9,56,2400
0.7,Very Good,F,VS2,60.3,59,2400
0.7,Very Good,F,VS2,62.1,58,2400
0.7,Very Good,F,VS2,61.2,56,2400
0.7,Very Good,F,VS2,58.9,57,2400
0.58,Very Good,D,VVS2,63,56,2400
0.8,Fair,G,SI2,67.1,56,2400
0.72,Very Good,I,VS1,60.7,56,2401
0.7,Very Good,F,SI1,63.5,56,2401
0.78,Very Good,G,SI2,63.7,55.9,2401
0.72,Very Good,E,SI2,62.2,59,2401
0.7,Very Good,F,SI1,62.9,59,2401
0.7,Very Good,F,SI1,61.3,59,2401
0.7,Very Good,F,SI1,59.8,59,2401
0.78,Fair,G,SI2,64.9,55.2,2401
0.73,Fair,G,VS2,60.1,65,2401
0.71,Fair,H,VS1,66.4,62,2401
0.73,Very Good,G,SI1,61.5,59,2402
0.61,Very Good,G,VVS2,62.4,55,2403
0.7,Very Good,F,SI1,59.7,56.9,2403
0.71,Very Good,F,SI1,61.9,57,2404
0.72,Very Good,F,SI1,62.2,59,2404
0.7,Very Good,I,VS1,61.4,57,2405
0.78,Very Good,H,SI2,62.6,59,2405
0.65,Very Good,F,VS1,59.3,56,2406
0.7,Very Good,F,SI1,60.3,59,2409
0.7,Very Good,F,SI1,61.1,57,2409
0.7,Very Good,D,SI1,61,59,2409
0.73,Very Good,E,SI2,63.3,57,2409
0.61,Very Good,G,IF,63,58,2411
0.7,Very Good,I,VS1,63.1,57,2411
0.8,Very Good,I,VS2,63.3,55,2414
0.81,Fair,I,VS2,64.6,59,2414
0.72,Fair,D,VS2,65.4,56,2414
0.7,Fair,H,VS1,65.8,56,2415
0.7,Very Good,I,VVS2,63.4,59,2415
0.7,Very Good,I,VVS2,63.3,55,2415
0.7,Very Good,I,VVS2,60.1,63,2415
0.7,Very Good,H,VS2,63.4,60,2415
0.71,Very Good,F,SI1,63,55,2416
0.76,Very Good,H,SI2,59.8,58,2418
0.71,Very Good,E,SI1,62,55,2420
0.7,Very Good,I,VVS1,60.9,60,2421
0.7,Very Good,H,VS1,59.5,60,2421
0.7,Very Good,E,SI1,63.1,56,2421
0.7,Very Good,H,VS1,62.1,56,2422
0.76,Very Good,G,SI2,62,57,2422
0.72,Very Good,G,VS1,63.5,55,2422
0.9,Fair,I,SI2,67.7,61,2422
0.71,Very Good,H,VS1,62.6,58,2423
0.74,Very Good,G,SI2,63.8,56,2423
0.71,Very Good,E,SI2,62.2,58,2423
0.7,Very Good,F,SI1,63.2,57,2423
0.79,Very Good,I,SI1,62.5,57,2425
0.52,Very Good,D,VVS2,59.8,55,2426
0.73,Very Good,I,VS2,62.8,59,2426
0.74,Very Good,H,SI1,62.4,58,2426
0.56,Fair,E,VVS2,57.3,60,2426
0.71,Very Good,F,SI1,62.8,59,2427
0.71,Very Good,H,VS1,62.8,59,2428
0.71,Very Good,H,VS2,59.2,63,2428
0.7,Very Good,H,VS2,62.8,58,2429
0.61,Very Good,D,VS1,62.4,59.1,2429
0.73,Very Good,H,VS2,61.3,60,2430
0.6,Very Good,D,VS1,61.4,59,2431
0.71,Very Good,H,VS2,62.6,56,2432
0.71,Very Good,I,VS1,62.2,59,2432
0.7,Very Good,G,VS2,61.3,57,2433
0.73,Very Good,G,SI1,60.8,56,2434
0.71,Very Good,F,SI1,62.3,60,2436
0.71,Very Good,F,SI1,61.8,58,2436
0.7,Very Good,G,VS2,59,60,2437
0.7,Very Good,G,VS1,62.5,58,2437
0.7,Very Good,F,VS2,60.5,58,2437
0.7,Very Good,F,VS2,62.7,57,2437
0.71,Very Good,E,VS2,63.2,57,2437
0.7,Fair,E,VS2,65.7,55,2437
0.9,Fair,J,SI1,64.6,61,2438
0.96,Fair,G,SI2,72.2,56,2438
0.72,Very Good,F,SI1,62.6,55,2440
0.72,Very Good,I,VS1,63.7,57,2441
0.72,Very Good,I,VS1,63.8,59,2441
0.73,Very Good,E,SI1,58.6,57,2441
0.71,Very Good,E,SI1,63.1,59,2441
0.56,Very Good,E,VVS2,60.5,57,2442
0.56,Very Good,E,VVS2,60.7,57,2442
0.24,Very Good,F,VVS2,60.9,55,547
0.26,Very Good,E,VVS2,64.3,57,547
0.26,Very Good,F,VVS1,59,61,547
0.26,Very Good,E,VVS1,62.9,61,547
0.26,Very Good,E,IF,58.7,63,547
0.25,Very Good,F,VVS2,61.9,57,548
0.25,Very Good,F,VVS2,63,57,548
0.25,Very Good,F,VVS2,59.3,59,548
0.25,Very Good,E,VVS2,62.2,57,548
0.25,Very Good,E,VVS2,62.2,58,548
0.25,Very Good,E,VVS2,61.7,57,548
0.25,Very Good,E,VVS2,63.2,59,548
0.59,Fair,F,VS2,64.4,56,2443
0.66,Very Good,E,VS2,63.3,56.3,2443
0.83,Very Good,J,VS2,60.5,55,2444
0.81,Very Good,I,VS2,62.6,59.7,2444
0.72,Very Good,H,VS2,62.5,58,2444
0.7,Very Good,F,SI1,63.1,60,2445
0.73,Very Good,F,SI1,62.5,56,2445
0.73,Very Good,H,VS1,58.7,61,2446
0.71,Very Good,I,VVS2,61.5,58,2448
0.71,Very Good,G,SI1,61.7,59,2448
0.71,Very Good,I,VVS2,63.1,58,2450
0.71,Very Good,E,VS2,63.4,60,2450
0.71,Very Good,E,VS2,63.4,61,2450
0.71,Very Good,H,VS2,59.2,63,2450
0.74,Very Good,H,VS2,62.9,57,2451
0.55,Very Good,G,VVS1,61.5,55.1,2451
0.8,Very Good,G,SI2,63.1,59,2451
0.7,Very Good,H,VS1,62.5,61,2453
0.7,Very Good,H,VS1,61.2,55,2453
0.7,Very Good,F,SI1,59.2,60,2453
0.7,Very Good,E,SI2,60.4,59,2453
0.7,Very Good,E,SI2,62.8,59,2453
0.71,Very Good,G,VS2,63.5,57,2454
0.71,Very Good,E,SI1,61.9,56,2455
0.7,Very Good,F,VS2,63.4,56,2455
0.71,Very Good,I,VVS1,63,58,2456
0.71,Very Good,I,VVS1,63.5,57,2456
0.71,Very Good,D,SI2,63.3,55,2458
0.71,Fair,F,SI1,59.8,70,2458
0.74,Very Good,I,VS2,60.9,56,2459
0.7,Very Good,E,SI1,62.6,56,2459
0.8,Very Good,F,SI2,61,60,2460
0.71,Very Good,G,VS2,63.1,56,2462
0.75,Very Good,G,SI1,62.3,59,2462
0.72,Very Good,H,VS2,61.4,57,2462
0.74,Very Good,H,VS2,59.9,57,2463
0.75,Very Good,F,SI1,60.6,60,2463
0.7,Very Good,G,VS2,63.3,56,2464
0.7,Very Good,E,SI2,61.5,59,2464
0.75,Very Good,G,VS2,63.3,58,2467
0.74,Very Good,G,SI1,63.5,60,2468
0.57,Very Good,E,VVS2,59.6,58,2469
0.76,Very Good,F,SI2,62.7,55,2469
0.71,Very Good,H,SI1,61.5,56,2471
0.53,Very Good,D,VVS2,61.1,55,2472
0.7,Very Good,F,VS2,62.4,56,2473
0.7,Very Good,F,VS2,62.9,57,2473
0.7,Very Good,G,VS1,63.2,58,2473
0.73,Very Good,F,SI1,59.7,60,2473
0.8,Very Good,I,SI1,61.9,56,2473
0.7,Very Good,G,VS1,59.3,62,2473
0.7,Very Good,E,VS2,58.8,56,2473
0.72,Very Good,E,SI1,62.6,59,2474
0.7,Very Good,H,SI1,58.5,65,2475
0.7,Very Good,G,VS1,62.8,57,2475
0.7,Very Good,D,SI1,62.9,63,2475
0.7,Very Good,E,SI1,62.3,58,2476
0.7,Very Good,E,SI1,63.5,56,2476
0.78,Very Good,F,SI2,58.3,62,2477
0.72,Very Good,G,VS2,63.3,57,2477
0.7,Fair,G,VS2,64.9,57,2479
0.72,Very Good,E,SI1,60,57,2479
0.7,Very Good,G,VS2,63.1,58,2479
0.63,Very Good,G,VVS2,62.3,55,2481
0.61,Very Good,D,VS1,60.9,56,2481
0.8,Very Good,H,SI2,62.7,56,2481
0.7,Very Good,E,SI1,59.4,63,2481
0.7,Very Good,H,VS1,62.6,57,2482
0.9,Very Good,J,SI2,62.9,55,2482
0.72,Very Good,G,SI1,62.4,59,2482
0.79,Very Good,G,SI2,62.4,56,2482
0.81,Very Good,J,SI1,63.1,59,2482
0.71,Very Good,G,SI1,63.3,57,2482
0.7,Very Good,I,VVS1,59.5,58,2484
0.7,Very Good,H,VS1,63.3,59,2484
0.6,Fair,F,VVS2,60.1,66,2484
0.73,Very Good,F,SI2,58,61,2485
0.6,Very Good,G,VVS1,60,58,2485
0.57,Very Good,E,VVS2,60,61,2485
0.8,Very Good,H,SI1,63.3,58,2485
0.8,Very Good,J,VS1,62.7,58,2487
0.8,Very Good,H,SI2,57,63,2487
0.72,Very Good,G,SI1,62.5,60,2488
0.71,Very Good,E,SI1,58.7,61,2489
0.74,Very Good,I,VS1,62.3,60,2491
0.91,Fair,D,I1,66.2,57,2491
0.71,Very Good,G,VS2,60.4,61,2492
0.81,Very Good,G,SI2,62.9,56.9,2493
0.85,Fair,I,SI1,65.8,65,2493
0.59,Very Good,E,VVS2,61.7,59,2494
0.71,Very Good,G,VS1,63.3,56,2494
0.71,Very Good,I,VVS2,62.5,57,2495
0.25,Very Good,E,VVS2,62.2,61,548
0.25,Very Good,D,VVS2,62.1,57,548
0.25,Very Good,D,VVS2,62,61,548
0.25,Very Good,D,VVS2,61.1,59,548
0.25,Very Good,D,VVS2,62.8,56,548
0.25,Very Good,F,VVS1,64.2,58,548
0.25,Very Good,E,VVS1,57.7,62,548
0.25,Very Good,E,VVS1,62.6,57,548
0.32,Very Good,G,VS2,59.9,59,548
0.25,Very Good,F,IF,59.4,62,548
0.23,Very Good,D,VVS2,58.9,60,549
0.38,Very Good,I,VS2,62.4,56,549
0.33,Very Good,F,SI1,59.9,61,550
0.33,Very Good,F,SI1,62.8,58,550
0.5,Very Good,E,VVS1,60.1,56,2495
0.71,Very Good,H,VS2,61.6,60,2495
0.7,Very Good,E,SI1,61.9,60,2496
0.7,Very Good,G,VS1,63.1,57,2497
0.7,Very Good,H,VS2,62.9,57,2498
0.72,Fair,E,SI1,56.9,61,2498
0.55,Very Good,E,VVS2,60.6,56,2499
0.75,Very Good,F,SI1,62.1,57,2500
0.7,Fair,H,VVS2,65.8,58,2500
0.51,Very Good,E,VVS1,59.9,57,2501
0.7,Very Good,G,VS2,59.6,60,2501
0.77,Very Good,I,VS1,62.6,55,2501
0.8,Very Good,H,SI2,63.4,58,2502
0.71,Very Good,I,SI1,60,56,2502
0.73,Very Good,F,VS2,58.9,60,2503
0.81,Very Good,H,SI2,62.1,56,2504
0.74,Very Good,G,SI2,60.3,57,2505
0.72,Very Good,H,SI1,60.3,55,2505
0.71,Very Good,F,SI1,59,61,2505
0.7,Very Good,G,VS2,60.6,60,2507
0.7,Very Good,G,VS2,61.9,55,2507
0.7,Very Good,G,VS2,62.7,57,2507
0.7,Very Good,F,VS2,63,58,2507
0.7,Very Good,H,VS2,57.9,62,2508
0.71,Very Good,D,SI1,63.1,56,2508
0.82,Fair,F,SI2,56.7,70,2508
0.7,Very Good,D,SI1,63.2,55,2509
0.71,Very Good,E,SI1,63.1,58,2511
0.7,Very Good,G,VS1,60.8,56,2512
0.78,Very Good,E,SI2,60,63,2512
1.3,Fair,H,I1,64.4,57,2512
0.77,Very Good,I,VS2,63.2,58,2513
0.77,Very Good,H,VS2,63,57,2513
0.7,Very Good,G,VS2,58.2,59,2513
0.75,Very Good,H,VS1,59.3,59,2513
0.7,Very Good,I,VVS1,61.2,58,2513
0.7,Very Good,E,VS2,61.7,60,2513
0.7,Very Good,H,VS2,63,55.4,2513
0.7,Very Good,E,VS2,62.6,56,2513
0.7,Very Good,I,VVS1,62.9,58,2513
0.7,Very Good,E,SI2,62.6,57,2514
0.71,Very Good,G,SI1,61.6,61,2515
0.78,Very Good,F,SI2,63,57,2515
0.71,Very Good,G,VS2,63.1,58,2515
